item_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,subtotal,data_owner,clasificacion_dato
ITEM-0002221,PED-000645,PROD-0033,1,1029632.63,0.0,1029632.63,ventas@retailtech.co,interno
ITEM-0002222,PED-000645,PROD-0075,4,1396457.74,0.02,5474114.34,ventas@retailtech.co,interno
ITEM-0002223,PED-000645,PROD-0019,1,737798.67,0.2,590238.94,ventas@retailtech.co,interno
ITEM-0002224,PED-000645,PROD-0066,4,85285.86,0.0,341143.44,ventas@retailtech.co,interno
ITEM-0002225,PED-000645,PROD-0012,1,881691.78,0.0,881691.78,ventas@retailtech.co,interno
ITEM-0002226,PED-000645,PROD-0043,1,953349.99,0.0,953349.99,ventas@retailtech.co,interno
ITEM-0002227,PED-000646,PROD-0070,2,366909.96,0.0,733819.92,ventas@retailtech.co,interno
ITEM-0002228,PED-000646,PROD-0005,5,1154567.08,0.0,5772835.4,ventas@retailtech.co,interno
ITEM-0002229,PED-000646,PROD-0067,4,249950.21,0.0,999800.84,ventas@retailtech.co,interno
ITEM-0002230,PED-000646,PROD-0009,3,36481.18,0.17,90838.14,ventas@retailtech.co,interno
ITEM-0002231,PED-000646,PROD-0059,3,248256.24,0.01,737321.03,ventas@retailtech.co,interno
ITEM-0002232,PED-000647,PROD-0059,2,248256.24,0.0,496512.48,ventas@retailtech.co,interno
ITEM-0002233,PED-000648,PROD-0075,1,1396457.74,0.0,1396457.74,ventas@retailtech.co,interno
ITEM-0002234,PED-000648,PROD-0044,5,78683.26,0.0,393416.3,ventas@retailtech.co,interno
ITEM-0002235,PED-000648,PROD-0073,5,421618.06,0.0,2108090.3,ventas@retailtech.co,interno
ITEM-0002236,PED-000648,PROD-0024,5,766955.3,0.08,3527994.38,ventas@retailtech.co,interno
ITEM-0002237,PED-000648,PROD-0060,1,353421.97,0.0,353421.97,ventas@retailtech.co,interno
ITEM-0002238,PED-000648,PROD-0036,4,611787.17,0.0,2447148.68,ventas@retailtech.co,interno
ITEM-0002239,PED-000649,PROD-0002,1,1236500.81,0.0,1236500.81,ventas@retailtech.co,interno
ITEM-0002240,PED-000649,PROD-0072,1,1025779.5,0.0,1025779.5,ventas@retailtech.co,interno
ITEM-0002241,PED-000650,PROD-0059,1,248256.24,0.0,248256.24,ventas@retailtech.co,interno
ITEM-0002242,PED-000651,PROD-0054,3,1063163.39,0.0,3189490.17,ventas@retailtech.co,interno
ITEM-0002243,PED-000651,PROD-0025,2,749253.67,0.0,1498507.34,ventas@retailtech.co,interno
ITEM-0002244,PED-000652,PROD-0049,4,74716.05,0.02,292886.92,ventas@retailtech.co,interno
ITEM-0002245,PED-000652,PROD-0024,1,766955.3,0.06,720937.98,ventas@retailtech.co,interno
ITEM-0002246,PED-000652,PROD-0033,2,1029632.63,0.0,2059265.26,ventas@retailtech.co,interno
ITEM-0002247,PED-000652,PROD-0043,3,953349.99,0.0,2860049.97,ventas@retailtech.co,interno
ITEM-0002248,PED-000652,PROD-0067,5,249950.21,0.0,1249751.05,ventas@retailtech.co,interno
ITEM-0002249,PED-000653,PROD-0020,2,1093142.43,0.0,2186284.86,ventas@retailtech.co,interno
ITEM-0002250,PED-000654,PROD-0002,5,1236500.81,0.11,5502428.6,ventas@retailtech.co,interno
ITEM-0002251,PED-000654,PROD-0024,4,766955.3,0.19,2484935.17,ventas@retailtech.co,interno
ITEM-0002252,PED-000655,PROD-0032,5,26062.48,0.0,130312.4,ventas@retailtech.co,interno
ITEM-0002253,PED-000656,PROD-0001,4,742852.47,0.0,2971409.88,ventas@retailtech.co,interno
ITEM-0002254,PED-000656,PROD-0017,3,623582.81,0.0,1870748.43,ventas@retailtech.co,interno
ITEM-0002255,PED-000656,PROD-0038,3,587262.46,0.0,1761787.38,ventas@retailtech.co,interno
ITEM-0002256,PED-000656,PROD-0032,4,26062.48,0.0,104249.92,ventas@retailtech.co,interno
ITEM-0002257,PED-000657,PROD-0069,4,518625.17,0.16,1742580.57,ventas@retailtech.co,interno
ITEM-0002258,PED-000658,PROD-0003,3,1522918.39,0.18,3746379.24,ventas@retailtech.co,interno
ITEM-0002259,PED-000658,PROD-0032,5,26062.48,0.0,130312.4,ventas@retailtech.co,interno
ITEM-0002260,PED-000658,PROD-0052,3,937516.61,0.11,2503169.35,ventas@retailtech.co,interno
ITEM-0002261,PED-000659,PROD-0032,4,26062.48,0.0,104249.92,ventas@retailtech.co,interno
ITEM-0002262,PED-000659,PROD-0067,2,249950.21,0.05,474905.4,ventas@retailtech.co,interno
ITEM-0002263,PED-000659,PROD-0048,1,805546.08,0.0,805546.08,ventas@retailtech.co,interno
ITEM-0002264,PED-000659,PROD-0036,4,611787.17,0.0,2447148.68,ventas@retailtech.co,interno
ITEM-0002265,PED-000660,PROD-0068,2,500101.76,0.0,1000203.52,ventas@retailtech.co,interno
ITEM-0002266,PED-000660,PROD-0053,3,50909.74,0.0,152729.22,ventas@retailtech.co,interno
ITEM-0002267,PED-000660,PROD-0037,4,405887.25,0.17,1347545.67,ventas@retailtech.co,interno
ITEM-0002268,PED-000660,PROD-0075,2,1396457.74,0.0,2792915.48,ventas@retailtech.co,interno
ITEM-0002269,PED-000660,PROD-0010,1,181104.21,0.04,173860.04,ventas@retailtech.co,interno
ITEM-0002270,PED-000661,PROD-0050,5,183017.2,0.0,915086.0,ventas@retailtech.co,interno
ITEM-0002271,PED-000661,PROD-0024,4,766955.3,0.0,3067821.2,ventas@retailtech.co,interno
ITEM-0002272,PED-000661,PROD-0022,1,550441.19,0.19,445857.36,ventas@retailtech.co,interno
ITEM-0002273,PED-000661,PROD-0053,5,50909.74,0.0,254548.7,ventas@retailtech.co,interno
ITEM-0002274,PED-000661,PROD-0073,2,421618.06,0.0,843236.12,ventas@retailtech.co,interno
ITEM-0002275,PED-000662,PROD-0049,5,74716.05,0.0,373580.25,ventas@retailtech.co,interno
ITEM-0002276,PED-000662,PROD-0079,2,251749.6,0.0,503499.2,ventas@retailtech.co,interno
ITEM-0002277,PED-000662,PROD-0076,5,543460.5,0.15,2309707.12,ventas@retailtech.co,interno
ITEM-0002278,PED-000663,PROD-0028,5,723894.86,0.17,3004163.67,ventas@retailtech.co,interno
ITEM-0002279,PED-000663,PROD-0042,4,44326.78,0.0,177307.12,ventas@retailtech.co,interno
ITEM-0002280,PED-000664,PROD-0064,3,39813.09,0.09,108689.74,ventas@retailtech.co,interno
ITEM-0002281,PED-000664,PROD-0058,3,528769.89,0.0,1586309.67,ventas@retailtech.co,interno
ITEM-0002282,PED-000664,PROD-0079,3,251749.6,0.0,755248.8,ventas@retailtech.co,interno
ITEM-0002283,PED-000664,PROD-0024,1,766955.3,0.0,766955.3,ventas@retailtech.co,interno
ITEM-0002284,PED-000665,PROD-0078,3,1629918.73,0.0,4889756.19,ventas@retailtech.co,interno
ITEM-0002285,PED-000665,PROD-0032,5,26062.48,0.2,104249.92,ventas@retailtech.co,interno
ITEM-0002286,PED-000665,PROD-0013,5,1240373.1,0.0,6201865.5,ventas@retailtech.co,interno
ITEM-0002287,PED-000666,PROD-0052,1,937516.61,0.0,937516.61,ventas@retailtech.co,interno
ITEM-0002288,PED-000666,PROD-0002,1,1236500.81,0.0,1236500.81,ventas@retailtech.co,interno
ITEM-0002289,PED-000667,PROD-0060,4,353421.97,0.0,1413687.88,ventas@retailtech.co,interno
ITEM-0002290,PED-000668,PROD-0009,5,36481.18,0.0,182405.9,ventas@retailtech.co,interno
ITEM-0002291,PED-000668,PROD-0040,3,124948.73,0.0,374846.19,ventas@retailtech.co,interno
ITEM-0002292,PED-000668,PROD-0030,2,140352.75,0.0,280705.5,ventas@retailtech.co,interno
ITEM-0002293,PED-000668,PROD-0005,5,1154567.08,0.0,5772835.4,ventas@retailtech.co,interno
ITEM-0002294,PED-000668,PROD-0037,2,405887.25,0.17,673772.84,ventas@retailtech.co,interno
ITEM-0002295,PED-000669,PROD-0017,5,623582.81,0.0,3117914.05,ventas@retailtech.co,interno
ITEM-0002296,PED-000669,PROD-0005,3,1154567.08,0.08,3186605.14,ventas@retailtech.co,interno
ITEM-0002297,PED-000669,PROD-0076,2,543460.5,0.13,945621.27,ventas@retailtech.co,interno
ITEM-0002298,PED-000669,PROD-0079,2,251749.6,0.0,503499.2,ventas@retailtech.co,interno
ITEM-0002299,PED-000670,PROD-0043,5,953349.99,0.13,4147072.46,ventas@retailtech.co,interno
ITEM-0002300,PED-000671,PROD-0067,2,249950.21,0.0,499900.42,ventas@retailtech.co,interno
ITEM-0002301,PED-000672,PROD-0004,4,540175.49,0.09,1966238.78,ventas@retailtech.co,interno
ITEM-0002302,PED-000672,PROD-0073,1,421618.06,0.0,421618.06,ventas@retailtech.co,interno
ITEM-0002303,PED-000673,PROD-0072,2,1025779.5,0.11,1825887.51,ventas@retailtech.co,interno
ITEM-0002304,PED-000673,PROD-0080,5,88962.1,0.2,355848.4,ventas@retailtech.co,interno
ITEM-0002305,PED-000673,PROD-0052,1,937516.61,0.0,937516.61,ventas@retailtech.co,interno
ITEM-0002306,PED-000674,PROD-0052,1,937516.61,0.0,937516.61,ventas@retailtech.co,interno
ITEM-0002307,PED-000674,PROD-0069,3,518625.17,0.0,1555875.51,ventas@retailtech.co,interno
ITEM-0002308,PED-000674,PROD-0017,1,623582.81,0.0,623582.81,ventas@retailtech.co,interno
ITEM-0002309,PED-000675,PROD-0053,5,50909.74,0.0,254548.7,ventas@retailtech.co,interno
ITEM-0002310,PED-000675,PROD-0013,4,1240373.1,0.0,4961492.4,ventas@retailtech.co,interno
ITEM-0002311,PED-000675,PROD-0068,3,500101.76,0.0,1500305.28,ventas@retailtech.co,interno
ITEM-0002312,PED-000675,PROD-0056,2,446760.97,0.06,839910.62,ventas@retailtech.co,interno
ITEM-0002313,PED-000676,PROD-0016,2,664360.12,0.13,1155986.61,ventas@retailtech.co,interno
ITEM-0002314,PED-000676,PROD-0021,4,1207608.63,0.0,4830434.52,ventas@retailtech.co,interno
ITEM-0002315,PED-000676,PROD-0041,3,1761329.31,0.02,5178308.17,ventas@retailtech.co,interno
ITEM-0002316,PED-000677,PROD-0064,4,39813.09,0.0,159252.36,ventas@retailtech.co,interno
ITEM-0002317,PED-000678,PROD-0022,4,550441.19,0.0,2201764.76,ventas@retailtech.co,interno
ITEM-0002318,PED-000678,PROD-0010,5,181104.21,0.04,869300.21,ventas@retailtech.co,interno
ITEM-0002319,PED-000678,PROD-0064,1,39813.09,0.0,39813.09,ventas@retailtech.co,interno
ITEM-0002320,PED-000678,PROD-0045,3,216718.86,0.15,552633.09,ventas@retailtech.co,interno
ITEM-0002321,PED-000678,PROD-0008,5,1116265.86,0.0,5581329.3,ventas@retailtech.co,interno
ITEM-0002322,PED-000678,PROD-0029,1,348505.64,0.0,348505.64,ventas@retailtech.co,interno
ITEM-0002323,PED-000679,PROD-0062,2,621753.99,0.0,1243507.98,ventas@retailtech.co,interno
ITEM-0002324,PED-000679,PROD-0025,2,749253.67,0.17,1243761.09,ventas@retailtech.co,interno
ITEM-0002325,PED-000679,PROD-0027,3,1055832.34,0.0,3167497.02,ventas@retailtech.co,interno
ITEM-0002326,PED-000679,PROD-0059,4,248256.24,0.0,993024.96,ventas@retailtech.co,interno
ITEM-0002327,PED-000679,PROD-0006,5,1897679.9,0.0,9488399.5,ventas@retailtech.co,interno
ITEM-0002328,PED-000680,PROD-0064,4,39813.09,0.11,141734.6,ventas@retailtech.co,interno
ITEM-0002329,PED-000680,PROD-0056,2,446760.97,0.06,839910.62,ventas@retailtech.co,interno
ITEM-0002330,PED-000680,PROD-0004,1,540175.49,0.18,442943.9,ventas@retailtech.co,interno
ITEM-0002331,PED-000681,PROD-0061,1,27982.94,0.14,24065.33,ventas@retailtech.co,interno
ITEM-0002332,PED-000681,PROD-0053,3,50909.74,0.0,152729.22,ventas@retailtech.co,interno
ITEM-0002333,PED-000681,PROD-0042,2,44326.78,0.03,85993.95,ventas@retailtech.co,interno
ITEM-0002334,PED-000681,PROD-0010,5,181104.21,0.0,905521.05,ventas@retailtech.co,interno
ITEM-0002335,PED-000681,PROD-0077,1,137905.41,0.0,137905.41,ventas@retailtech.co,interno
ITEM-0002336,PED-000681,PROD-0080,4,88962.1,0.0,355848.4,ventas@retailtech.co,interno
ITEM-0002337,PED-000682,PROD-0005,5,1154567.08,0.1,5195551.86,ventas@retailtech.co,interno
ITEM-0002338,PED-000682,PROD-0078,3,1629918.73,0.0,4889756.19,ventas@retailtech.co,interno
ITEM-0002339,PED-000682,PROD-0010,1,181104.21,0.16,152127.54,ventas@retailtech.co,interno
ITEM-0002340,PED-000683,PROD-0058,5,528769.89,0.0,2643849.45,ventas@retailtech.co,interno
ITEM-0002341,PED-000683,PROD-0034,3,1895895.97,0.0,5687687.91,ventas@retailtech.co,interno
ITEM-0002342,PED-000683,PROD-0035,1,949353.73,0.01,939860.19,ventas@retailtech.co,interno
ITEM-0002343,PED-000684,PROD-0061,1,27982.94,0.0,27982.94,ventas@retailtech.co,interno
ITEM-0002344,PED-000684,PROD-0001,1,742852.47,0.06,698281.32,ventas@retailtech.co,interno
ITEM-0002345,PED-000684,PROD-0007,3,155021.22,0.0,465063.66,ventas@retailtech.co,interno
ITEM-0002346,PED-000684,PROD-0037,3,405887.25,0.2,974129.4,ventas@retailtech.co,interno
ITEM-0002347,PED-000685,PROD-0078,2,1629918.73,0.0,3259837.46,ventas@retailtech.co,interno
ITEM-0002348,PED-000685,PROD-0070,5,366909.96,0.0,1834549.8,ventas@retailtech.co,interno
ITEM-0002349,PED-000686,PROD-0076,4,543460.5,0.15,1847765.7,ventas@retailtech.co,interno
ITEM-0002350,PED-000686,PROD-0049,1,74716.05,0.0,74716.05,ventas@retailtech.co,interno
ITEM-0002351,PED-000687,PROD-0070,3,366909.96,0.0,1100729.88,ventas@retailtech.co,interno
ITEM-0002352,PED-000687,PROD-0071,1,636447.85,0.0,636447.85,ventas@retailtech.co,interno
ITEM-0002353,PED-000687,PROD-0052,5,937516.61,0.0,4687583.05,ventas@retailtech.co,interno
ITEM-0002354,PED-000688,PROD-0051,2,665064.14,0.0,1330128.28,ventas@retailtech.co,interno
ITEM-0002355,PED-000688,PROD-0042,3,44326.78,0.0,132980.34,ventas@retailtech.co,interno
ITEM-0002356,PED-000689,PROD-0037,2,405887.25,0.07,754950.28,ventas@retailtech.co,interno
ITEM-0002357,PED-000689,PROD-0056,4,446760.97,0.0,1787043.88,ventas@retailtech.co,interno
ITEM-0002358,PED-000689,PROD-0077,1,137905.41,0.12,121356.76,ventas@retailtech.co,interno
ITEM-0002359,PED-000689,PROD-0027,4,1055832.34,0.0,4223329.36,ventas@retailtech.co,interno
ITEM-0002360,PED-000690,PROD-0065,5,687150.69,0.15,2920390.43,ventas@retailtech.co,interno
ITEM-0002361,PED-000691,PROD-0063,5,1479317.46,0.0,7396587.3,ventas@retailtech.co,interno
ITEM-0002362,PED-000691,PROD-0006,1,1897679.9,0.0,1897679.9,ventas@retailtech.co,interno
ITEM-0002363,PED-000691,PROD-0065,1,687150.69,0.14,590949.59,ventas@retailtech.co,interno
ITEM-0002364,PED-000691,PROD-0078,5,1629918.73,0.0,8149593.65,ventas@retailtech.co,interno
ITEM-0002365,PED-000692,PROD-0070,3,366909.96,0.02,1078715.28,ventas@retailtech.co,interno
ITEM-0002366,PED-000693,PROD-0019,4,737798.67,0.0,2951194.68,ventas@retailtech.co,interno
ITEM-0002367,PED-000693,PROD-0050,3,183017.2,0.0,549051.6,ventas@retailtech.co,interno
ITEM-0002368,PED-000694,PROD-0044,2,78683.26,0.0,157366.52,ventas@retailtech.co,interno
ITEM-0002369,PED-000694,PROD-0072,1,1025779.5,0.0,1025779.5,ventas@retailtech.co,interno
ITEM-0002370,PED-000694,PROD-0007,4,155021.22,0.0,620084.88,ventas@retailtech.co,interno
ITEM-0002371,PED-000694,PROD-0021,4,1207608.63,0.13,4202478.03,ventas@retailtech.co,interno
ITEM-0002372,PED-000694,PROD-0052,2,937516.61,0.0,1875033.22,ventas@retailtech.co,interno
ITEM-0002373,PED-000695,PROD-0029,1,348505.64,0.0,348505.64,ventas@retailtech.co,interno
ITEM-0002374,PED-000695,PROD-0077,3,137905.41,0.0,413716.23,ventas@retailtech.co,interno
ITEM-0002375,PED-000695,PROD-0061,3,27982.94,0.0,83948.82,ventas@retailtech.co,interno
ITEM-0002376,PED-000696,PROD-0008,1,1116265.86,0.0,1116265.86,ventas@retailtech.co,interno
ITEM-0002377,PED-000696,PROD-0069,1,518625.17,0.11,461576.4,ventas@retailtech.co,interno
ITEM-0002378,PED-000696,PROD-0018,2,432931.88,0.0,865863.76,ventas@retailtech.co,interno
ITEM-0002379,PED-000696,PROD-0026,4,354497.85,0.1,1276192.26,ventas@retailtech.co,interno
ITEM-0002380,PED-000696,PROD-0011,4,123753.11,0.03,480162.07,ventas@retailtech.co,interno
ITEM-0002381,PED-000696,PROD-0057,4,1097866.23,0.0,4391464.92,ventas@retailtech.co,interno
ITEM-0002382,PED-000697,PROD-0074,3,229405.81,0.0,688217.43,ventas@retailtech.co,interno
ITEM-0002383,PED-000697,PROD-0049,1,74716.05,0.0,74716.05,ventas@retailtech.co,interno
ITEM-0002384,PED-000697,PROD-0001,4,742852.47,0.0,2971409.88,ventas@retailtech.co,interno
ITEM-0002385,PED-000698,PROD-0039,5,183213.03,0.0,916065.15,ventas@retailtech.co,interno
ITEM-0002386,PED-000698,PROD-0003,4,1522918.39,0.0,6091673.56,ventas@retailtech.co,interno
ITEM-0002387,PED-000698,PROD-0017,1,623582.81,0.0,623582.81,ventas@retailtech.co,interno
ITEM-0002388,PED-000698,PROD-0048,1,805546.08,0.0,805546.08,ventas@retailtech.co,interno
ITEM-0002389,PED-000698,PROD-0063,1,1479317.46,0.0,1479317.46,ventas@retailtech.co,interno
ITEM-0002390,PED-000699,PROD-0056,3,446760.97,0.0,1340282.91,ventas@retailtech.co,interno
ITEM-0002391,PED-000699,PROD-0002,5,1236500.81,0.02,6058853.97,ventas@retailtech.co,interno
ITEM-0002392,PED-000700,PROD-0055,1,1430288.26,0.12,1258653.67,ventas@retailtech.co,interno
ITEM-0002393,PED-000700,PROD-0035,5,949353.73,0.0,4746768.65,ventas@retailtech.co,interno
ITEM-0002394,PED-000700,PROD-0002,2,1236500.81,0.0,2473001.62,ventas@retailtech.co,interno
ITEM-0002395,PED-000700,PROD-0070,2,366909.96,0.0,733819.92,ventas@retailtech.co,interno
ITEM-0002396,PED-000700,PROD-0076,2,543460.5,0.0,1086921.0,ventas@retailtech.co,interno
ITEM-0002397,PED-000700,PROD-0016,1,664360.12,0.0,664360.12,ventas@retailtech.co,interno
ITEM-0002398,PED-000701,PROD-0021,3,1207608.63,0.0,3622825.89,ventas@retailtech.co,interno
ITEM-0002399,PED-000701,PROD-0026,5,354497.85,0.0,1772489.25,ventas@retailtech.co,interno
ITEM-0002400,PED-000701,PROD-0059,1,248256.24,0.0,248256.24,ventas@retailtech.co,interno
ITEM-0002401,PED-000702,PROD-0051,1,665064.14,0.0,665064.14,ventas@retailtech.co,interno
ITEM-0002402,PED-000702,PROD-0006,5,1897679.9,0.0,9488399.5,ventas@retailtech.co,interno
ITEM-0002403,PED-000703,PROD-0060,4,353421.97,0.13,1229908.46,ventas@retailtech.co,interno
ITEM-0002404,PED-000703,PROD-0045,3,216718.86,0.2,520125.26,ventas@retailtech.co,interno
ITEM-0002405,PED-000704,PROD-0018,5,432931.88,0.0,2164659.4,ventas@retailtech.co,interno
ITEM-0002406,PED-000704,PROD-0006,3,1897679.9,0.05,5408387.71,ventas@retailtech.co,interno
ITEM-0002407,PED-000704,PROD-0041,1,1761329.31,0.0,1761329.31,ventas@retailtech.co,interno
ITEM-0002408,PED-000704,PROD-0037,1,405887.25,0.0,405887.25,ventas@retailtech.co,interno
ITEM-0002409,PED-000704,PROD-0072,1,1025779.5,0.12,902685.96,ventas@retailtech.co,interno
ITEM-0002410,PED-000705,PROD-0045,3,216718.86,0.17,539629.96,ventas@retailtech.co,interno
ITEM-0002411,PED-000705,PROD-0068,3,500101.76,0.0,1500305.28,ventas@retailtech.co,interno
ITEM-0002412,PED-000705,PROD-0028,4,723894.86,0.0,2895579.44,ventas@retailtech.co,interno
ITEM-0002413,PED-000706,PROD-0077,2,137905.41,0.0,275810.82,ventas@retailtech.co,interno
ITEM-0002414,PED-000706,PROD-0048,5,805546.08,0.0,4027730.4,ventas@retailtech.co,interno
ITEM-0002415,PED-000707,PROD-0053,2,50909.74,0.08,93673.92,ventas@retailtech.co,interno
ITEM-0002416,PED-000707,PROD-0049,4,74716.05,0.06,280932.35,ventas@retailtech.co,interno
ITEM-0002417,PED-000707,PROD-0002,4,1236500.81,0.0,4946003.24,ventas@retailtech.co,interno
ITEM-0002418,PED-000708,PROD-0038,4,587262.46,0.03,2278578.34,ventas@retailtech.co,interno
ITEM-0002419,PED-000709,PROD-0052,3,937516.61,0.01,2784424.33,ventas@retailtech.co,interno
ITEM-0002420,PED-000709,PROD-0003,5,1522918.39,0.0,7614591.95,ventas@retailtech.co,interno
ITEM-0002421,PED-000709,PROD-0017,1,623582.81,0.0,623582.81,ventas@retailtech.co,interno
ITEM-0002422,PED-000709,PROD-0026,2,354497.85,0.0,708995.7,ventas@retailtech.co,interno
ITEM-0002423,PED-000710,PROD-0057,2,1097866.23,0.0,2195732.46,ventas@retailtech.co,interno
ITEM-0002424,PED-000711,PROD-0012,1,881691.78,0.0,881691.78,ventas@retailtech.co,interno
ITEM-0002425,PED-000711,PROD-0055,4,1430288.26,0.0,5721153.04,ventas@retailtech.co,interno
ITEM-0002426,PED-000711,PROD-0064,3,39813.09,0.0,119439.27,ventas@retailtech.co,interno
ITEM-0002427,PED-000711,PROD-0013,3,1240373.1,0.0,3721119.3,ventas@retailtech.co,interno
ITEM-0002428,PED-000711,PROD-0041,2,1761329.31,0.0,3522658.62,ventas@retailtech.co,interno
ITEM-0002429,PED-000711,PROD-0079,3,251749.6,0.0,755248.8,ventas@retailtech.co,interno
ITEM-0002430,PED-000712,PROD-0034,1,1895895.97,0.0,1895895.97,ventas@retailtech.co,interno
ITEM-0002431,PED-000712,PROD-0008,3,1116265.86,0.0,3348797.58,ventas@retailtech.co,interno
ITEM-0002432,PED-000712,PROD-0049,4,74716.05,0.0,298864.2,ventas@retailtech.co,interno
ITEM-0002433,PED-000712,PROD-0047,3,1157752.12,0.02,3403791.23,ventas@retailtech.co,interno
ITEM-0002434,PED-000712,PROD-0028,1,723894.86,0.19,586354.84,ventas@retailtech.co,interno
ITEM-0002435,PED-000713,PROD-0074,5,229405.81,0.0,1147029.05,ventas@retailtech.co,interno
ITEM-0002436,PED-000713,PROD-0069,3,518625.17,0.0,1555875.51,ventas@retailtech.co,interno
ITEM-0002437,PED-000713,PROD-0051,1,665064.14,0.0,665064.14,ventas@retailtech.co,interno
ITEM-0002438,PED-000713,PROD-0056,2,446760.97,0.14,768428.87,ventas@retailtech.co,interno
ITEM-0002439,PED-000713,PROD-0039,4,183213.03,0.0,732852.12,ventas@retailtech.co,interno
ITEM-0002440,PED-000713,PROD-0052,5,937516.61,0.0,4687583.05,ventas@retailtech.co,interno
ITEM-0002441,PED-000714,PROD-0001,2,742852.47,0.14,1277706.25,ventas@retailtech.co,interno
ITEM-0002442,PED-000714,PROD-0048,4,805546.08,0.02,3157740.63,ventas@retailtech.co,interno
ITEM-0002443,PED-000714,PROD-0060,3,353421.97,0.0,1060265.91,ventas@retailtech.co,interno
ITEM-0002444,PED-000714,PROD-0007,1,155021.22,0.02,151920.8,ventas@retailtech.co,interno
ITEM-0002445,PED-000714,PROD-0024,2,766955.3,0.0,1533910.6,ventas@retailtech.co,interno
ITEM-0002446,PED-000715,PROD-0047,2,1157752.12,0.03,2246039.11,ventas@retailtech.co,interno
ITEM-0002447,PED-000715,PROD-0056,5,446760.97,0.0,2233804.85,ventas@retailtech.co,interno
ITEM-0002448,PED-000715,PROD-0063,2,1479317.46,0.03,2869875.87,ventas@retailtech.co,interno
ITEM-0002449,PED-000715,PROD-0031,5,741330.7,0.08,3410121.22,ventas@retailtech.co,interno
ITEM-0002450,PED-000715,PROD-0028,3,723894.86,0.0,2171684.58,ventas@retailtech.co,interno
ITEM-0002451,PED-000716,PROD-0018,4,432931.88,0.0,1731727.52,ventas@retailtech.co,interno
ITEM-0002452,PED-000716,PROD-0042,5,44326.78,0.0,221633.9,ventas@retailtech.co,interno
ITEM-0002453,PED-000716,PROD-0031,3,741330.7,0.0,2223992.1,ventas@retailtech.co,interno
ITEM-0002454,PED-000716,PROD-0021,4,1207608.63,0.12,4250782.38,ventas@retailtech.co,interno
ITEM-0002455,PED-000716,PROD-0051,2,665064.14,0.0,1330128.28,ventas@retailtech.co,interno
ITEM-0002456,PED-000717,PROD-0044,2,78683.26,0.0,157366.52,ventas@retailtech.co,interno
ITEM-0002457,PED-000717,PROD-0019,1,737798.67,0.0,737798.67,ventas@retailtech.co,interno
ITEM-0002458,PED-000717,PROD-0006,1,1897679.9,0.0,1897679.9,ventas@retailtech.co,interno
ITEM-0002459,PED-000717,PROD-0018,5,432931.88,0.0,2164659.4,ventas@retailtech.co,interno
ITEM-0002460,PED-000717,PROD-0031,2,741330.7,0.0,1482661.4,ventas@retailtech.co,interno
ITEM-0002461,PED-000718,PROD-0018,4,432931.88,0.0,1731727.52,ventas@retailtech.co,interno
ITEM-0002462,PED-000718,PROD-0028,5,723894.86,0.0,3619474.3,ventas@retailtech.co,interno
ITEM-0002463,PED-000718,PROD-0039,2,183213.03,0.0,366426.06,ventas@retailtech.co,interno
ITEM-0002464,PED-000719,PROD-0062,3,621753.99,0.0,1865261.97,ventas@retailtech.co,interno
ITEM-0002465,PED-000719,PROD-0043,4,953349.99,0.0,3813399.96,ventas@retailtech.co,interno
ITEM-0002466,PED-000719,PROD-0042,4,44326.78,0.0,177307.12,ventas@retailtech.co,interno
ITEM-0002467,PED-000719,PROD-0011,5,123753.11,0.0,618765.55,ventas@retailtech.co,interno
ITEM-0002468,PED-000719,PROD-0079,5,251749.6,0.0,1258748.0,ventas@retailtech.co,interno
ITEM-0002469,PED-000719,PROD-0035,5,949353.73,0.02,4651833.28,ventas@retailtech.co,interno
ITEM-0002470,PED-000720,PROD-0051,3,665064.14,0.04,1915384.72,ventas@retailtech.co,interno
ITEM-0002471,PED-000721,PROD-0024,2,766955.3,0.1,1380519.54,ventas@retailtech.co,interno
ITEM-0002472,PED-000721,PROD-0056,4,446760.97,0.0,1787043.88,ventas@retailtech.co,interno
ITEM-0002473,PED-000722,PROD-0010,5,181104.21,0.0,905521.05,ventas@retailtech.co,interno
ITEM-0002474,PED-000722,PROD-0054,1,1063163.39,0.08,978110.32,ventas@retailtech.co,interno
ITEM-0002475,PED-000723,PROD-0062,1,621753.99,0.0,621753.99,ventas@retailtech.co,interno
ITEM-0002476,PED-000723,PROD-0004,3,540175.49,0.0,1620526.47,ventas@retailtech.co,interno
ITEM-0002477,PED-000723,PROD-0057,4,1097866.23,0.07,4084062.38,ventas@retailtech.co,interno
ITEM-0002478,PED-000724,PROD-0022,3,550441.19,0.0,1651323.57,ventas@retailtech.co,interno
ITEM-0002479,PED-000724,PROD-0080,3,88962.1,0.0,266886.3,ventas@retailtech.co,interno
ITEM-0002480,PED-000724,PROD-0065,1,687150.69,0.0,687150.69,ventas@retailtech.co,interno
ITEM-0002481,PED-000725,PROD-0039,4,183213.03,0.0,732852.12,ventas@retailtech.co,interno
ITEM-0002482,PED-000725,PROD-0007,3,155021.22,0.0,465063.66,ventas@retailtech.co,interno
ITEM-0002483,PED-000725,PROD-0017,4,623582.81,0.0,2494331.24,ventas@retailtech.co,interno
ITEM-0002484,PED-000725,PROD-0064,2,39813.09,0.0,79626.18,ventas@retailtech.co,interno
