evento_id,cliente_id,session_id,tipo_evento,timestamp,producto_id,dispositivo,pais,duracion_seg,data_owner,clasificacion_dato
EVT-0001766,CLI-00145,SES-00000848,page_view,2024-03-24 20:40:42,,tablet,Argentina,478.0,analytics@retailtech.co,público
EVT-0001767,CLI-00021,SES-00001502,checkout,2024-11-05 23:01:29,,desktop,Colombia,297.0,analytics@retailtech.co,público
EVT-0001768,CLI-00153,SES-00000231,remove_from_cart,2024-06-20 00:23:25,PROD-0014,tablet,Colombia,21.0,analytics@retailtech.co,público
EVT-0001769,,SES-00001985,page_view,2023-01-27 08:16:37,,tablet,Colombia,197.0,analytics@retailtech.co,público
EVT-0001770,CLI-00292,SES-00000064,page_view,2024-12-05 02:46:53,,mobile,Colombia,425.0,analytics@retailtech.co,público
EVT-0001771,,SES-00000939,page_view,2023-10-24 01:56:16,,desktop,México,212.0,analytics@retailtech.co,público
EVT-0001772,CLI-00005,SES-00000747,page_view,2023-03-18 00:51:22,,tablet,Colombia,325.0,analytics@retailtech.co,público
EVT-0001773,CLI-00228,SES-00001327,remove_from_cart,2023-02-09 12:26:00,PROD-0046,desktop,Colombia,234.0,analytics@retailtech.co,público
EVT-0001774,,SES-00000545,search,2023-12-20 02:21:25,,tablet,Colombia,53.0,analytics@retailtech.co,público
EVT-0001775,CLI-00277,SES-00000215,search,2024-12-02 04:04:21,,mobile,Colombia,445.0,analytics@retailtech.co,público
EVT-0001776,,SES-00000758,page_view,2023-06-28 23:30:54,,tablet,Colombia,403.0,analytics@retailtech.co,público
EVT-0001777,CLI-00006,SES-00000383,add_to_cart,2023-04-18 20:54:26,PROD-0064,mobile,Colombia,37.0,analytics@retailtech.co,público
EVT-0001779,CLI-00091,SES-00000041,search,2024-10-25 09:20:52,,tablet,Colombia,36.0,analytics@retailtech.co,público
EVT-0001780,,SES-00000472,checkout,2024-09-16 13:43:37,,desktop,Colombia,16.0,analytics@retailtech.co,público
EVT-0001781,CLI-00039,SES-00000202,purchase,2024-08-19 23:41:39,PROD-0076,tablet,Perú,27.0,analytics@retailtech.co,público
EVT-0001782,,SES-00000926,purchase,2024-09-01 19:43:32,PROD-0080,tablet,Colombia,139.0,analytics@retailtech.co,público
EVT-0001783,CLI-00265,SES-00001502,add_to_cart,2024-11-08 22:54:50,PROD-0040,desktop,Colombia,264.0,analytics@retailtech.co,público
EVT-0001784,,SES-00001450,page_view,2024-09-29 04:51:22,,mobile,Chile,437.0,analytics@retailtech.co,público
EVT-0001785,,SES-00001281,remove_from_cart,2023-09-24 20:11:30,PROD-0056,tablet,Perú,286.0,analytics@retailtech.co,público
EVT-0001786,,SES-00001569,page_view,2024-07-15 02:56:05,,desktop,Colombia,480.0,analytics@retailtech.co,público
EVT-0001787,CLI-00253,SES-00001265,search,2023-06-01 08:12:01,,tablet,Colombia,470.0,analytics@retailtech.co,público
EVT-0001788,,SES-00000515,add_to_cart,2024-06-03 02:00:31,PROD-0018,desktop,Colombia,368.0,analytics@retailtech.co,público
EVT-0001789,CLI-00098,SES-00000199,checkout,2023-03-27 22:44:55,,mobile,Colombia,576.0,analytics@retailtech.co,público
EVT-0001790,CLI-00043,SES-00001317,purchase,2023-07-04 21:15:50,PROD-0050,desktop,Colombia,155.0,analytics@retailtech.co,público
EVT-0001791,CLI-00196,SES-00000119,add_to_cart,2024-08-26 10:46:07,PROD-0052,tablet,Colombia,434.0,analytics@retailtech.co,público
EVT-0001792,CLI-00001,SES-00000056,add_to_cart,2023-04-24 02:54:01,PROD-0080,tablet,Colombia,489.0,analytics@retailtech.co,público
EVT-0001793,CLI-00271,SES-00001819,search,2024-02-05 15:13:48,,desktop,Colombia,355.0,analytics@retailtech.co,público
EVT-0001795,CLI-00025,SES-00001124,add_to_cart,2024-10-23 00:41:02,PROD-0007,desktop,Colombia,192.0,analytics@retailtech.co,público
EVT-0001796,CLI-00259,SES-00002000,purchase,2024-01-05 01:44:45,PROD-0045,mobile,Perú,320.0,analytics@retailtech.co,público
EVT-0001797,,SES-00000260,page_view,2023-03-21 18:36:47,,mobile,Colombia,50.0,analytics@retailtech.co,público
EVT-0001798,CLI-00300,SES-00000902,add_to_cart,2024-01-16 00:44:11,PROD-0006,mobile,Colombia,517.0,analytics@retailtech.co,público
EVT-0001800,,SES-00001995,purchase,2023-05-18 02:28:28,PROD-0012,desktop,Chile,341.0,analytics@retailtech.co,público
EVT-0001801,CLI-00143,SES-00001012,page_view,2024-01-16 00:44:42,,mobile,México,108.0,analytics@retailtech.co,público
EVT-0001802,CLI-00068,SES-00000660,purchase,2023-12-07 14:22:41,PROD-0080,desktop,México,573.0,analytics@retailtech.co,público
EVT-0001803,CLI-00031,SES-00001016,page_view,2024-02-08 01:58:12,,mobile,Colombia,369.0,analytics@retailtech.co,público
EVT-0001804,,SES-00001931,checkout,2024-02-10 15:23:54,,desktop,Perú,506.0,analytics@retailtech.co,público
EVT-0001805,,SES-00000215,page_view,2023-10-19 06:38:59,,desktop,Colombia,27.0,analytics@retailtech.co,público
EVT-0001809,CLI-00025,SES-00001606,page_view,2024-02-10 08:19:17,,tablet,Colombia,409.0,analytics@retailtech.co,público
EVT-0001810,,SES-00000955,page_view,2023-03-18 13:41:09,,tablet,Perú,442.0,analytics@retailtech.co,público
EVT-0001811,CLI-00020,SES-00000782,page_view,2023-04-18 00:21:17,,desktop,México,310.0,analytics@retailtech.co,público
EVT-0001812,CLI-00047,SES-00001204,checkout,2024-02-27 11:46:21,,mobile,Colombia,411.0,analytics@retailtech.co,público
EVT-0001813,,SES-00001199,page_view,2023-09-14 19:36:57,,mobile,Ecuador,65.0,analytics@retailtech.co,público
EVT-0001814,CLI-00285,SES-00000173,search,2024-06-29 01:11:14,,tablet,Colombia,230.0,analytics@retailtech.co,público
EVT-0001815,CLI-00194,SES-00001323,checkout,2024-11-16 21:49:28,,desktop,México,525.0,analytics@retailtech.co,público
EVT-0001816,CLI-00240,SES-00000804,add_to_cart,2023-12-04 14:21:14,PROD-0057,desktop,Colombia,262.0,analytics@retailtech.co,público
EVT-0001817,,SES-00001216,page_view,2023-07-04 22:36:01,,desktop,México,351.0,analytics@retailtech.co,público
EVT-0001818,CLI-00041,SES-00001617,search,2023-06-10 06:18:25,,desktop,Colombia,504.0,analytics@retailtech.co,público
EVT-0001819,CLI-00210,SES-00000041,page_view,2024-02-17 23:00:52,,mobile,Argentina,325.0,analytics@retailtech.co,público
EVT-0001820,CLI-00159,SES-00000757,page_view,2024-06-01 19:28:32,,mobile,Colombia,591.0,analytics@retailtech.co,público
EVT-0001821,,SES-00001287,add_to_cart,2023-08-12 17:52:21,PROD-0006,tablet,Colombia,345.0,analytics@retailtech.co,público
EVT-0001822,CLI-00205,SES-00001810,page_view,2023-01-19 22:14:56,,desktop,México,400.0,analytics@retailtech.co,público
EVT-0001823,CLI-00151,SES-00000090,add_to_cart,2024-09-09 00:33:07,PROD-0051,desktop,México,339.0,analytics@retailtech.co,público
EVT-0001825,CLI-00270,SES-00000871,add_to_cart,2024-09-07 03:39:02,PROD-0067,desktop,Colombia,232.0,analytics@retailtech.co,público
EVT-0001826,,SES-00001235,add_to_cart,2023-09-02 08:51:20,PROD-0020,tablet,México,90.0,analytics@retailtech.co,público
EVT-0001827,CLI-00267,SES-00001333,page_view,2024-06-04 06:12:49,,mobile,Chile,149.0,analytics@retailtech.co,público
EVT-0001828,CLI-00114,SES-00000094,add_to_cart,2023-12-25 00:29:51,PROD-0018,desktop,Colombia,61.0,analytics@retailtech.co,público
EVT-0001830,CLI-00197,SES-00001336,checkout,2023-11-25 06:47:20,,desktop,Colombia,223.0,analytics@retailtech.co,público
EVT-0001831,CLI-00242,SES-00000730,page_view,2024-02-03 02:17:11,,desktop,Perú,154.0,analytics@retailtech.co,público
EVT-0001832,CLI-00141,SES-00001968,add_to_cart,2024-09-22 10:27:26,PROD-0021,tablet,Colombia,309.0,analytics@retailtech.co,público
EVT-0001833,CLI-00231,SES-00000971,add_to_cart,2024-07-12 10:04:28,PROD-0064,desktop,Colombia,267.0,analytics@retailtech.co,público
EVT-0001834,CLI-00045,SES-00000053,add_to_cart,2024-02-05 00:05:31,PROD-0040,tablet,Colombia,159.0,analytics@retailtech.co,público
EVT-0001835,CLI-00169,SES-00001698,remove_from_cart,2023-12-02 13:43:32,PROD-0055,desktop,Colombia,571.0,analytics@retailtech.co,público
EVT-0001836,CLI-00001,SES-00000610,page_view,2024-04-30 15:30:24,,mobile,Chile,118.0,analytics@retailtech.co,público
EVT-0001837,CLI-00066,SES-00000857,add_to_cart,2023-07-17 14:17:42,PROD-0021,mobile,Chile,442.0,analytics@retailtech.co,público
EVT-0001838,CLI-00193,SES-00000796,search,2023-12-17 05:36:14,,desktop,Colombia,350.0,analytics@retailtech.co,público
EVT-0001839,CLI-00300,SES-00001549,add_to_cart,2024-11-21 08:00:14,PROD-0066,tablet,Colombia,367.0,analytics@retailtech.co,público
EVT-0001840,,SES-00001405,remove_from_cart,2023-12-04 07:25:42,PROD-0024,desktop,Perú,35.0,analytics@retailtech.co,público
EVT-0001841,CLI-00204,SES-00001795,search,2023-12-06 08:56:16,,tablet,México,12.0,analytics@retailtech.co,público
EVT-0001842,CLI-00085,SES-00000559,purchase,2023-03-11 17:46:41,PROD-0008,desktop,Colombia,151.0,analytics@retailtech.co,público
EVT-0001843,CLI-00266,SES-00001335,page_view,2024-06-15 14:04:54,,tablet,Chile,135.0,analytics@retailtech.co,público
EVT-0001844,CLI-00123,SES-00000554,add_to_cart,2024-08-19 19:44:42,PROD-0040,desktop,Chile,266.0,analytics@retailtech.co,público
EVT-0001845,CLI-00269,SES-00001483,search,2024-07-02 00:19:44,,tablet,México,48.0,analytics@retailtech.co,público
EVT-0001846,,SES-00001922,purchase,2024-07-06 22:28:25,PROD-0033,tablet,Colombia,450.0,analytics@retailtech.co,público
EVT-0001847,CLI-00234,SES-00001602,page_view,2024-04-21 03:07:22,,tablet,Colombia,126.0,analytics@retailtech.co,público
EVT-0001848,CLI-00194,SES-00000481,remove_from_cart,2024-02-18 05:04:47,PROD-0011,tablet,Colombia,65.0,analytics@retailtech.co,público
EVT-0001849,CLI-00039,SES-00000815,add_to_cart,2023-10-26 00:44:40,PROD-0016,mobile,Colombia,124.0,analytics@retailtech.co,público
EVT-0001850,CLI-00204,SES-00001071,add_to_cart,2024-03-10 05:19:47,PROD-0070,tablet,Colombia,492.0,analytics@retailtech.co,público
EVT-0001851,,SES-00000640,page_view,2024-02-07 05:59:47,,mobile,Colombia,186.0,analytics@retailtech.co,público
EVT-0001852,CLI-00283,SES-00000087,search,2023-05-09 08:31:25,,tablet,Colombia,454.0,analytics@retailtech.co,público
EVT-0001853,CLI-00184,SES-00000289,search,2023-04-05 20:17:33,,mobile,Colombia,177.0,analytics@retailtech.co,público
EVT-0001854,CLI-00014,SES-00000388,checkout,2023-07-16 10:09:38,,mobile,Chile,453.0,analytics@retailtech.co,público
EVT-0001855,,SES-00001705,page_view,2023-09-02 08:21:17,,desktop,Ecuador,323.0,analytics@retailtech.co,público
EVT-0001856,CLI-00286,SES-00001159,page_view,2024-06-14 05:54:11,,mobile,Colombia,2.0,analytics@retailtech.co,público
EVT-0001857,CLI-00219,SES-00000405,remove_from_cart,2024-04-06 00:27:29,PROD-0078,desktop,Colombia,401.0,analytics@retailtech.co,público
EVT-0001858,,SES-00000607,search,2023-11-01 10:15:35,,desktop,Colombia,229.0,analytics@retailtech.co,público
EVT-0001859,CLI-00090,SES-00000068,purchase,2024-01-05 07:15:44,PROD-0012,desktop,Colombia,414.0,analytics@retailtech.co,público
EVT-0001860,CLI-00150,SES-00000734,add_to_cart,2024-04-06 10:49:54,PROD-0078,tablet,Chile,483.0,analytics@retailtech.co,público
EVT-0001861,CLI-00001,SES-00001092,search,2023-02-13 07:06:44,,tablet,México,201.0,analytics@retailtech.co,público
EVT-0001862,,SES-00000628,remove_from_cart,2023-07-11 01:04:57,PROD-0043,mobile,Colombia,198.0,analytics@retailtech.co,público
EVT-0001863,CLI-00118,SES-00000888,search,2024-02-10 15:39:32,,desktop,Colombia,308.0,analytics@retailtech.co,público
EVT-0001864,CLI-00260,SES-00001356,purchase,2024-11-16 09:46:19,PROD-0004,mobile,Argentina,136.0,analytics@retailtech.co,público
EVT-0001865,CLI-00014,SES-00001454,search,2024-02-27 14:48:12,,desktop,Colombia,595.0,analytics@retailtech.co,público
EVT-0001866,CLI-00040,SES-00001699,page_view,2023-10-29 04:39:39,,desktop,Colombia,218.0,analytics@retailtech.co,público
EVT-0001867,CLI-00248,SES-00000123,add_to_cart,2024-10-19 20:21:03,PROD-0022,tablet,Colombia,492.0,analytics@retailtech.co,público
EVT-0001868,CLI-00111,SES-00001260,add_to_cart,2023-05-18 03:06:08,PROD-0076,tablet,Colombia,42.0,analytics@retailtech.co,público
EVT-0001869,CLI-00189,SES-00001004,add_to_cart,2023-04-18 11:56:00,PROD-0039,mobile,Colombia,63.0,analytics@retailtech.co,público
EVT-0001870,CLI-00020,SES-00001981,search,2024-10-05 12:32:02,,desktop,Colombia,277.0,analytics@retailtech.co,público
EVT-0001871,CLI-00103,SES-00001781,page_view,2024-03-06 16:01:05,,mobile,Colombia,1.0,analytics@retailtech.co,público
EVT-0001872,,SES-00000221,checkout,2024-01-02 15:16:12,,desktop,Argentina,589.0,analytics@retailtech.co,público
EVT-0001873,CLI-00067,SES-00001220,add_to_cart,2023-12-07 19:40:47,PROD-0061,tablet,Ecuador,49.0,analytics@retailtech.co,público
EVT-0001874,,SES-00000853,search,2024-09-08 02:15:24,,mobile,Argentina,19.0,analytics@retailtech.co,público
EVT-0001875,CLI-00204,SES-00001168,page_view,2024-01-13 18:19:34,,desktop,Perú,431.0,analytics@retailtech.co,público
EVT-0001876,,SES-00001520,purchase,2024-06-16 00:06:48,PROD-0028,mobile,Colombia,216.0,analytics@retailtech.co,público
EVT-0001878,CLI-00172,SES-00001292,page_view,2024-08-20 13:02:07,,desktop,Colombia,353.0,analytics@retailtech.co,público
EVT-0001879,CLI-00288,SES-00001325,add_to_cart,2024-03-18 23:11:59,PROD-0072,tablet,Chile,308.0,analytics@retailtech.co,público
EVT-0001880,CLI-00283,SES-00000661,purchase,2024-09-02 15:02:16,PROD-0043,mobile,Ecuador,415.0,analytics@retailtech.co,público
EVT-0001881,CLI-00017,SES-00001550,purchase,2024-08-06 23:13:10,PROD-0058,tablet,Argentina,83.0,analytics@retailtech.co,público
EVT-0001882,,SES-00000004,page_view,2024-10-17 18:13:23,,desktop,Colombia,76.0,analytics@retailtech.co,público
EVT-0001883,CLI-00226,SES-00001777,add_to_cart,2024-12-11 12:52:49,PROD-0080,tablet,Ecuador,520.0,analytics@retailtech.co,público
EVT-0001884,CLI-00272,SES-00000535,purchase,2023-12-07 21:32:54,PROD-0006,tablet,Ecuador,148.0,analytics@retailtech.co,público
EVT-0001885,CLI-00272,SES-00000669,add_to_cart,2024-08-27 00:02:50,PROD-0019,tablet,Chile,527.0,analytics@retailtech.co,público
EVT-0001886,CLI-00024,SES-00000049,page_view,2023-07-24 19:45:52,,desktop,Colombia,85.0,analytics@retailtech.co,público
EVT-0001887,CLI-00210,SES-00001064,add_to_cart,2023-06-07 01:23:35,PROD-0040,mobile,Colombia,259.0,analytics@retailtech.co,público
EVT-0001888,CLI-00132,SES-00000715,remove_from_cart,2024-06-16 14:35:04,PROD-0076,tablet,México,15.0,analytics@retailtech.co,público
EVT-0001889,CLI-00125,SES-00001454,checkout,2023-11-24 01:47:04,,mobile,Colombia,3.0,analytics@retailtech.co,público
EVT-0001890,CLI-00056,SES-00001579,checkout,2023-02-08 08:32:52,,tablet,Colombia,257.0,analytics@retailtech.co,público
EVT-0001891,CLI-00146,SES-00000652,add_to_cart,2024-06-02 03:00:55,PROD-0022,mobile,Perú,395.0,analytics@retailtech.co,público
EVT-0001892,CLI-00140,SES-00001919,page_view,2023-05-30 10:53:23,,desktop,México,578.0,analytics@retailtech.co,público
EVT-0001893,CLI-00030,SES-00000249,add_to_cart,2024-07-09 14:03:04,PROD-0017,mobile,Colombia,509.0,analytics@retailtech.co,público
EVT-0001895,CLI-00211,SES-00000253,purchase,2024-02-20 23:21:59,PROD-0017,mobile,Chile,578.0,analytics@retailtech.co,público
EVT-0001896,CLI-00031,SES-00000132,page_view,2023-11-02 16:05:58,,desktop,México,24.0,analytics@retailtech.co,público
EVT-0001897,CLI-00173,SES-00001333,remove_from_cart,2023-05-06 13:29:37,PROD-0050,mobile,Argentina,562.0,analytics@retailtech.co,público
EVT-0001898,CLI-00151,SES-00000577,page_view,2024-10-24 06:24:32,,mobile,Perú,518.0,analytics@retailtech.co,público
EVT-0001899,CLI-00029,SES-00000410,search,2023-01-24 23:31:16,,tablet,México,586.0,analytics@retailtech.co,público
EVT-0001900,CLI-00004,SES-00000332,add_to_cart,2024-10-18 00:21:46,PROD-0035,tablet,México,237.0,analytics@retailtech.co,público
EVT-0001901,CLI-00044,SES-00001028,page_view,2024-02-11 04:21:28,,mobile,Colombia,126.0,analytics@retailtech.co,público
EVT-0001902,CLI-00180,SES-00001854,checkout,2023-02-21 11:37:05,,tablet,Colombia,87.0,analytics@retailtech.co,público
EVT-0001903,CLI-00183,SES-00001619,checkout,2024-01-18 10:21:05,,mobile,Colombia,253.0,analytics@retailtech.co,público
EVT-0001904,,SES-00001130,page_view,2024-10-03 10:08:08,,mobile,Colombia,492.0,analytics@retailtech.co,público
EVT-0001905,CLI-00083,SES-00000318,page_view,2024-10-20 21:10:36,,tablet,Colombia,177.0,analytics@retailtech.co,público
EVT-0001906,CLI-00125,SES-00000299,checkout,2024-01-29 10:49:06,,desktop,Colombia,503.0,analytics@retailtech.co,público
EVT-0001907,,SES-00000281,remove_from_cart,2024-06-12 03:15:06,PROD-0049,tablet,Colombia,62.0,analytics@retailtech.co,público
EVT-0001908,,SES-00000232,page_view,2023-05-22 08:54:04,,desktop,Colombia,315.0,analytics@retailtech.co,público
EVT-0001909,CLI-00245,SES-00001976,add_to_cart,2023-07-09 02:18:15,PROD-0004,mobile,Colombia,142.0,analytics@retailtech.co,público
EVT-0001910,CLI-00065,SES-00001517,search,2023-05-17 15:30:01,,mobile,Colombia,485.0,analytics@retailtech.co,público
EVT-0001911,CLI-00095,SES-00001376,search,2024-09-19 18:47:33,,tablet,Colombia,80.0,analytics@retailtech.co,público
EVT-0001912,CLI-00223,SES-00001266,checkout,2023-03-07 06:22:00,,tablet,Colombia,458.0,analytics@retailtech.co,público
EVT-0001913,CLI-00260,SES-00000083,page_view,2024-12-24 12:12:13,,mobile,Colombia,290.0,analytics@retailtech.co,público
EVT-0001914,CLI-00183,SES-00000094,add_to_cart,2024-05-26 10:03:42,PROD-0017,desktop,Colombia,496.0,analytics@retailtech.co,público
EVT-0001915,,SES-00001485,add_to_cart,2023-01-09 23:18:09,PROD-0073,desktop,Colombia,142.0,analytics@retailtech.co,público
EVT-0001916,CLI-00109,SES-00001833,page_view,2023-08-04 17:05:51,,desktop,Colombia,483.0,analytics@retailtech.co,público
EVT-0001917,CLI-00299,SES-00000999,search,2023-11-11 21:19:58,,desktop,Colombia,594.0,analytics@retailtech.co,público
EVT-0001918,,SES-00001849,search,2023-12-05 02:50:07,,mobile,Colombia,202.0,analytics@retailtech.co,público
EVT-0001919,CLI-00265,SES-00000373,search,2024-05-21 03:20:41,,mobile,Colombia,183.0,analytics@retailtech.co,público
EVT-0001920,CLI-00147,SES-00001518,checkout,2023-11-06 10:51:32,,tablet,Perú,288.0,analytics@retailtech.co,público
EVT-0001921,CLI-00014,SES-00000732,add_to_cart,2024-04-17 20:35:31,PROD-0003,tablet,México,70.0,analytics@retailtech.co,público
EVT-0001922,CLI-00026,SES-00001502,page_view,2024-05-24 16:16:40,,mobile,Chile,262.0,analytics@retailtech.co,público
EVT-0001923,,SES-00000832,add_to_cart,2023-06-24 08:19:59,PROD-0027,mobile,Colombia,317.0,analytics@retailtech.co,público
EVT-0001924,CLI-00062,SES-00000834,add_to_cart,2024-07-05 12:50:47,PROD-0010,desktop,Colombia,452.0,analytics@retailtech.co,público
EVT-0001925,CLI-00148,SES-00001992,add_to_cart,2024-10-22 07:18:52,PROD-0057,tablet,México,129.0,analytics@retailtech.co,público
EVT-0001926,CLI-00053,SES-00000215,add_to_cart,2024-04-18 07:44:15,PROD-0067,mobile,Colombia,292.0,analytics@retailtech.co,público
EVT-0001927,,SES-00001297,checkout,2023-05-04 06:50:21,,mobile,Colombia,468.0,analytics@retailtech.co,público
EVT-0001928,CLI-00032,SES-00000906,search,2024-10-14 00:46:29,,tablet,Colombia,383.0,analytics@retailtech.co,público
EVT-0001929,,SES-00001590,page_view,2023-12-12 06:01:01,,mobile,Colombia,360.0,analytics@retailtech.co,público
EVT-0001930,,SES-00000783,add_to_cart,2024-08-24 05:06:40,PROD-0046,mobile,México,376.0,analytics@retailtech.co,público
EVT-0001931,CLI-00084,SES-00001717,search,2024-01-10 10:50:41,,desktop,Colombia,545.0,analytics@retailtech.co,público
EVT-0001932,CLI-00207,SES-00000319,search,2023-12-30 13:20:09,,tablet,Colombia,159.0,analytics@retailtech.co,público
EVT-0001933,,SES-00000106,page_view,2024-06-01 23:08:50,,mobile,Colombia,585.0,analytics@retailtech.co,público
EVT-0001934,CLI-00081,SES-00001954,checkout,2024-02-20 01:29:10,,tablet,Colombia,473.0,analytics@retailtech.co,público
EVT-0001935,CLI-00119,SES-00000766,search,2024-03-05 01:39:26,,desktop,Colombia,165.0,analytics@retailtech.co,público
EVT-0001936,CLI-00100,SES-00000122,checkout,2023-05-01 23:36:21,,mobile,México,356.0,analytics@retailtech.co,público
EVT-0001937,CLI-00059,SES-00001875,add_to_cart,2023-02-12 12:57:36,PROD-0043,tablet,Colombia,360.0,analytics@retailtech.co,público
EVT-0001939,CLI-00252,SES-00000070,search,2024-11-24 05:02:34,,mobile,Colombia,148.0,analytics@retailtech.co,público
EVT-0001940,CLI-00239,SES-00001234,search,2023-09-08 05:06:53,,mobile,Colombia,591.0,analytics@retailtech.co,público
EVT-0001941,CLI-00120,SES-00000555,page_view,2024-02-22 00:21:33,,tablet,Chile,183.0,analytics@retailtech.co,público
EVT-0001942,,SES-00000162,page_view,2023-07-03 01:31:52,,tablet,Colombia,173.0,analytics@retailtech.co,público
EVT-0001943,,SES-00001783,remove_from_cart,2023-06-19 04:35:29,PROD-0077,mobile,Argentina,410.0,analytics@retailtech.co,público
EVT-0001944,CLI-00017,SES-00001585,page_view,2024-05-13 09:10:34,,mobile,Ecuador,483.0,analytics@retailtech.co,público
EVT-0001946,CLI-00107,SES-00001893,add_to_cart,2023-12-25 05:43:59,PROD-0047,desktop,Colombia,344.0,analytics@retailtech.co,público
EVT-0001947,CLI-00016,SES-00000496,search,2023-02-15 08:18:50,,tablet,Colombia,409.0,analytics@retailtech.co,público
EVT-0001948,,SES-00001915,page_view,2024-07-16 08:26:02,,tablet,Colombia,376.0,analytics@retailtech.co,público
EVT-0001949,CLI-00127,SES-00001205,page_view,2023-11-29 20:19:08,,tablet,Colombia,305.0,analytics@retailtech.co,público
EVT-0001950,CLI-00018,SES-00001371,search,2024-11-17 12:04:47,,mobile,Colombia,438.0,analytics@retailtech.co,público
EVT-0001951,,SES-00001533,page_view,2024-11-08 20:41:23,,desktop,Chile,502.0,analytics@retailtech.co,público
EVT-0001952,CLI-00235,SES-00000677,remove_from_cart,2024-04-21 01:10:39,PROD-0005,desktop,Colombia,173.0,analytics@retailtech.co,público
EVT-0001953,CLI-00141,SES-00000550,search,2023-09-01 14:52:11,,mobile,Ecuador,10.0,analytics@retailtech.co,público
EVT-0001954,CLI-00045,SES-00001215,page_view,2023-10-29 17:48:57,,desktop,Argentina,403.0,analytics@retailtech.co,público
EVT-0001955,CLI-00249,SES-00000158,add_to_cart,2023-08-29 05:55:11,PROD-0015,mobile,Colombia,356.0,analytics@retailtech.co,público
EVT-0001956,CLI-00298,SES-00001223,page_view,2024-09-09 22:10:43,,mobile,Argentina,134.0,analytics@retailtech.co,público
EVT-0001957,,SES-00001131,page_view,2024-09-13 04:59:22,,mobile,Colombia,400.0,analytics@retailtech.co,público
EVT-0001958,CLI-00083,SES-00000530,page_view,2023-03-30 15:25:23,,mobile,Perú,533.0,analytics@retailtech.co,público
EVT-0001959,CLI-00287,SES-00001358,page_view,2023-08-30 13:27:00,,mobile,Colombia,200.0,analytics@retailtech.co,público
EVT-0001960,CLI-00058,SES-00001300,search,2024-04-28 16:13:25,,tablet,Colombia,535.0,analytics@retailtech.co,público
EVT-0001961,,SES-00001206,remove_from_cart,2024-02-20 12:41:33,PROD-0062,mobile,Colombia,26.0,analytics@retailtech.co,público
EVT-0001962,CLI-00187,SES-00000414,page_view,2023-02-20 05:51:09,,tablet,Colombia,288.0,analytics@retailtech.co,público
EVT-0001963,CLI-00121,SES-00001642,purchase,2024-04-26 00:39:09,PROD-0058,desktop,Colombia,222.0,analytics@retailtech.co,público
EVT-0001964,,SES-00001186,purchase,2024-04-28 09:28:52,PROD-0030,desktop,México,516.0,analytics@retailtech.co,público
EVT-0001965,CLI-00081,SES-00000854,search,2024-09-29 08:55:36,,tablet,Perú,253.0,analytics@retailtech.co,público
EVT-0001966,CLI-00110,SES-00000634,page_view,2024-02-09 23:36:55,,desktop,México,528.0,analytics@retailtech.co,público
EVT-0001968,CLI-00032,SES-00001280,page_view,2024-06-02 00:38:34,,desktop,Colombia,449.0,analytics@retailtech.co,público
EVT-0001969,CLI-00066,SES-00000737,page_view,2023-05-31 08:49:19,,tablet,Colombia,239.0,analytics@retailtech.co,público
EVT-0001970,CLI-00092,SES-00000303,page_view,2023-05-18 22:45:45,,desktop,Chile,244.0,analytics@retailtech.co,público
EVT-0001971,,SES-00000385,add_to_cart,2023-05-30 10:03:49,PROD-0075,desktop,Colombia,260.0,analytics@retailtech.co,público
EVT-0001972,CLI-00174,SES-00000865,purchase,2024-01-06 03:05:45,PROD-0009,desktop,Colombia,304.0,analytics@retailtech.co,público
EVT-0001973,,SES-00001666,add_to_cart,2024-08-30 10:56:06,PROD-0055,tablet,Colombia,350.0,analytics@retailtech.co,público
EVT-0001974,CLI-00208,SES-00000625,search,2024-04-20 10:54:09,,mobile,Colombia,525.0,analytics@retailtech.co,público
EVT-0001975,,SES-00000318,page_view,2023-03-29 06:58:57,,desktop,México,90.0,analytics@retailtech.co,público
EVT-0001976,CLI-00028,SES-00001920,checkout,2024-07-04 08:25:21,,desktop,Colombia,521.0,analytics@retailtech.co,público
EVT-0001977,CLI-00216,SES-00000728,add_to_cart,2023-12-15 02:24:29,PROD-0047,tablet,México,78.0,analytics@retailtech.co,público
EVT-0001978,CLI-00208,SES-00000377,page_view,2024-09-03 12:52:26,,desktop,Colombia,314.0,analytics@retailtech.co,público
EVT-0001979,CLI-00054,SES-00000923,purchase,2024-08-08 22:36:50,PROD-0031,tablet,Colombia,258.0,analytics@retailtech.co,público
EVT-0001980,CLI-00080,SES-00000246,search,2023-06-08 09:38:06,,mobile,Colombia,280.0,analytics@retailtech.co,público
EVT-0001981,CLI-00155,SES-00001323,page_view,2023-06-01 05:09:06,,desktop,Chile,492.0,analytics@retailtech.co,público
EVT-0001982,CLI-00296,SES-00000477,page_view,2023-07-16 16:05:42,,mobile,Colombia,335.0,analytics@retailtech.co,público
EVT-0001983,CLI-00188,SES-00000670,add_to_cart,2023-04-14 01:42:11,PROD-0072,desktop,Colombia,173.0,analytics@retailtech.co,público
EVT-0001984,CLI-00166,SES-00000446,page_view,2024-04-30 03:01:19,,mobile,México,302.0,analytics@retailtech.co,público
EVT-0001985,CLI-00034,SES-00000472,purchase,2023-08-19 02:44:28,PROD-0049,desktop,Chile,88.0,analytics@retailtech.co,público
